"SALARY" "AGE" "YEARS" "BEAUTY"
0.370397113805496 16.6669949984588 3.14845501638744 78.2514927035872
53.7247893460642 20.3470724971492 5.50688558683465 68.5699855743031
1.46015912151482 18.2030711171246 5.33074844949891 75.043759221687
0.0243340064019064 15.3562645052896 3.84008791835804 65.142527381697
95.3380701054592 24.1718318248257 8.53205041753824 71.7703855777287
14.6354778916977 18.2602249580524 4.39315845817117 78.0522391879471
8.67333220181865 17.6986083719419 4.39663305374331 72.0681693335815
2.6492742866915 17.4858901814074 4.1107346686776 75.3274486932063
7.54732263889327 17.0695396622552 3.51507735351144 72.0337433601905
1.20251466891952 20.0768865743124 6.8287270101167 71.9313886873001
10.1643601348222 22.7691796468794 7.3210630556581 86.2037199144646
19.8752780995982 21.6882385718167 6.15888065777117 76.3206876130262
0.83850470067228 16.7242809412882 3.80026926837977 65.4377763273516
0.160111094437608 18.3879575512936 4.66079773296982 75.1317392057372
1.48967869947207 17.3192493369082 3.82621860505662 84.703447022263
3.59522950775382 18.3800673112379 4.82782665910086 76.944198134411
0.644324633956858 18.3326606161972 4.39776731758605 81.3762498751389
4.64669483989597 12.1705917747880 0.433925810691136 83.0788454272685
2.97356425307029 18.8909365368149 5.04592254861645 80.3735400174498
25.8635088501284 17.8024411430298 4.34883460256087 87.9320326563551
0.161379081339532 16.2368770416928 3.48740735570093 76.8480958938918
0.758498953145503 17.1950409693465 3.94589434874534 82.2959607749187
6.41943089807439 18.9911378155939 5.23798332408895 99.2214128589828
48.8676623047441 19.1145060406884 4.95102690210515 73.3262625629502
12.5685853793517 20.5382184901921 6.51889966911817 82.2645386819722
16.9661009934363 16.9401934457923 3.95981984460815 67.8413856475417
4.30764798163594 18.5499203102042 4.99856956202425 76.2717997749377
1.23400536162356 16.8123463835731 3.69895026286264 65.0896676697176
2.8639089997816 16.7827781205498 5.23519005435811 73.2919602943305
1.52766950359176 18.3974419201525 4.60995076662782 77.8391228151471
0.149533412633297 16.3724366112358 3.62146280226037 61.6345274783705
17.7644182708064 23.4321205382241 7.2719371533563 70.0826353395049
6.12517904082638 17.3976948388937 3.51768617306379 92.430004838088
0.0929188780960984 19.8151681695987 6.1378894174211 89.0213239955558
1.91044060563560 16.2427497391387 3.38882986059963 68.6104002242801
27.3294500664478 18.0762370350363 4.36976716599094 81.2646927226487
11.9172681082337 18.0527444681967 4.36804891740541 78.7110091215172
24.5853884046237 17.3280010788345 4.31636013241567 65.680042741833
1.06236340185895 18.6504530865411 5.32466806213951 89.2698304188158
4.35997589401262 18.1385771632833 4.57983295621551 77.0201765129977
51.0251638744197 19.4620010993921 5.18727479592139 80.0014122693184
5.17284955292640 17.4489716178669 4.49248268939934 79.123625045951
8.54978222033117 18.177398344673 4.12726092145907 79.5661279766922
7.11757056814822 19.9793641762294 4.75922732256208 68.295000407439
29.294306618862 20.5670576068958 5.76324010484438 78.7956014784195
7.33433161185892 18.1286803488045 4.59301516284661 77.360945963366
19.3773703005374 17.5102798712479 4.36881766541535 72.9072464177057
21.8655352264956 19.6186554143320 5.12077875805100 80.2473934463495
4.82477306738135 20.9452489210357 7.22865729620517 74.9839406587322
37.9863829163756 19.1160239470318 4.84235081056066 75.2788062364337
0.353461236689881 16.6852224745825 4.49353064091042 60.6233060453829
4.7603669160032 21.0615298905121 6.76126750144631 84.4274236825522
11.2508257627016 15.8403448719873 3.04305864834919 85.5788605541958
0.43477902409406 19.4152750829486 5.87551402609661 72.1643955958188
13.3852579580503 18.5068237296085 4.51993967201214 77.5467828745662
16.6840272009924 16.9560949809428 3.71811245986295 81.1554774550947
22.6814359907457 25.2896557465240 9.93215755054396 75.422054987409
0.181707282556622 19.4737402506532 6.20914718951009 75.9518371500144
13.2256373485027 15.2055461959898 1.72824069953689 70.9607310555562
6.01242840308411 12.4197263016837 0.965666364841546 58.3010649753834
0.964021720097389 15.5578895485854 2.90204765184475 76.6639766122029
0.00239593851975316 15.2986627962473 3.12791257227386 65.0333387778631
1.06635845018228 13.6763965089799 3.01528305900578 62.3948480596298
0.260037986999928 17.6420157474487 4.29556122395323 73.7049005502337
18.5255055205156 17.6977067639133 4.7269553316853 78.653907693877
6.27702001064181 16.5603863759679 3.58826994836554 74.4766883598505
9.6734104170523 14.5953681109581 2.80991505867065 58.126797570152
0.68910573420496 21.8736981059581 7.06686467606277 86.2406068179396
2.26393386548445 17.3262251840208 3.98329549410246 76.1090157730899
1.82778992872251 17.9009477682349 4.63274845246541 76.5917031722675
1.44418431251194 16.4296473704609 3.53176170287307 74.3215530719741
35.8510378023765 17.9687573899844 4.7055630671923 75.9633689434341
4.33306686858872 15.6923088910884 2.2495407684406 93.2522136974867
3.74755638754550 18.009087992508 4.11355449916123 77.82819975661
0.540855277917 21.2130424444231 6.64323664605311 78.8624317277307
0.164563659549942 16.3444581083305 3.7964949551425 69.7092206881761
6.55860459633727 18.4096011949977 5.08154767836323 76.4803981440575
29.6123073633762 17.7533334534192 4.07780104658227 85.3197095720191
18.6728664918213 20.1707753046706 6.3587503641425 66.504413284911
3.41902712750283 18.5244505415560 5.13679329184978 66.469588348584
3.79747114598848 17.8280942370292 4.2240555975719 78.6754914693527
1.49970478390448 14.4269998628915 1.69626315930346 73.8918891780258
41.0491163799419 20.3768133504563 5.97930738960821 72.8534423185102
0.775008506425106 15.4924309446907 2.16018059254616 87.7063675318048
14.518809720529 18.7181582363127 4.9275487624474 79.2049065177271
30.9141023076205 18.5192723242335 4.6677394377585 67.2634858266343
27.4934403737668 18.8463498946387 5.12659022498753 79.1154490989281
2.34378785845212 15.8714930957796 4.04511481217976 71.9616518216059
1.70993572595736 14.6069444964669 1.78931228764112 70.3918930093027
0.747234323310884 15.1504078503290 3.48531914523463 71.0400381604014
56.8315149635958 24.4114582370306 8.7530406449244 80.6510313432457
18.0645490615247 17.449696379673 4.64005180878141 69.092840727898
0.111916324427634 14.917561249151 1.87315230863051 82.6313771910297
34.9562308704238 21.8096062056165 5.89198168751376 78.172587664772
0.322263431684126 15.8354428535238 2.67469394642756 74.1637671730062
1.27999787130487 14.1964110800666 2.91463527695825 71.1916821134595
2.85466972201395 18.2513816898807 4.27697898895175 85.2412603885478
2.90214003213868 17.5467342267953 4.25030076517098 75.7168791548916
0.219324401630338 13.7501164736438 2.48765279151153 72.2660218806844
0.471275531739477 16.2130249196062 3.05556978857900 78.0380737623417
0.342924753486461 22.8416131866964 7.64518035879261 70.2826762522915
0.810290131105518 16.5041641517949 3.97674543688568 64.4449104842395
1.70028904492320 15.5556463687451 2.69513869544089 77.4286458580383
11.3649643439619 19.8201234601497 5.45679885435883 78.0434727732465
2.84386646597049 18.1675554633829 4.21289267414 80.9355173811748
0.129035945253924 15.1021734148634 2.54883706275886 69.4007628297046
36.6022886686228 17.1033342446752 3.48741702480928 79.6940764171027
11.6800980410985 19.3982853791448 5.29265077344244 76.6701811168801
6.83879159523968 13.1718614702927 1.85069297801317 62.3215518351769
6.20163715239724 18.3353598246052 4.43356300536374 76.142320672622
0.201396839451674 18.6965092463092 5.50763033884603 84.1625110540496
15.4118454947122 18.8772197014028 5.8447003692209 78.3039100020806
3.69902620491514 17.835735001812 4.39227432963522 77.5099451646095
3.77851805242 23.0679390226746 7.33013063355525 69.2479151267878
15.3209876566647 19.9937380643042 5.76721865725682 78.692759794478
64.7912946479063 18.4683918505572 4.28432233502483 78.9176259170083
18.9859146695768 18.8796253854402 4.81251231956473 76.1163449492685
0.194777640087491 15.122829741021 2.72620924289817 76.0290223020835
4.63614223904696 17.4801285069235 3.66609613795875 80.9403622527506
0.00122736637210953 16.7272657611981 4.62907603884173 67.8190965800705
0.74091328810341 15.2314861145055 2.27397816054394 68.2230754107453
5.90154651446014 18.5036178232908 4.65816560538283 76.5800842344824
1.88751220483429 16.8915378772958 3.50947198902984 83.8700146651651
3.11536253849708 14.9847584046149 2.25168651293244 80.5018894618308
32.4427654574976 16.1200938187535 2.8117236129484 76.835573553851
0.0229885695474089 17.3533332275013 3.94171514791354 67.1302309018359
61.3187961124968 22.2527543275919 7.39713774363926 78.9291675560343
26.5674228361772 17.6507130701354 4.40608505204693 69.2152654772526
0.00298503922044536 17.7171686814426 4.80615784529931 84.2161873314636
1.38287027285235 19.1725897291739 5.58045199257188 69.8063925950673
0.0330186995604277 12.6621761837236 0.921304861686268 78.6649191266916
14.3440659117558 13.9746632512522 1.42701353829546 65.1314972538766
3.44718260445807 18.9190999171122 4.63754278717128 73.0147751753293
17.0585243558904 17.5886166707319 3.28045247576896 79.5632681835292
89.9800269478689 22.2889885657557 7.41982476031153 75.9301774492863
1.60902961610737 18.4382703223996 4.87794168935591 76.8022587985844
0.209717473717253 21.1009821770892 7.50040150518097 75.4440597680294
13.6147179053013 17.9003842719555 5.15766801790235 79.089833447587
12.6007058293672 19.7266394338371 5.38317449502999 76.5676182632748
19.6826874141948 17.7530260944910 4.81343261997779 80.8343644107012
14.6063073628898 18.6261468845958 4.24614953256443 81.0000991292295
